time,open,high,low,close,1 Long Short,1 Long Short Exposure,1.2 Long Short,1.2 Long Short Exposure,1 Old long,1 Old long Exposure,1.2 Old long,1.2 Old long Exposure,1 New long,1 New long Exposure,1.2 New long,1.2 New long Exposure
2021-10-28T08:00:00+08:00,58413.44,58975.78,58075.62,58924.63,56336.35291,1.2,64702.46357,1.2,42183.18359,1,47959.24658,1.2,51674.57762,1,58749.6516,1.2
2021-10-28T11:00:00+08:00,58924.62,59220.31,58559.03,59057.89,56463.82942,1.2,64875.81484,1.2,42278.58176,1,48087.72121,1.2,51791.44131,1,58907.03166,1.2
2021-10-28T14:00:00+08:00,59057.89,60700,58700,60560.38,57901.11136,1.2,66830.32896,1.2,43354.1843,1,49536.25679,1.2,53109.06494,1,60681.47235,1.2
2021-10-28T17:00:00+08:00,60560.37,61257.82,60387.66,60960.61,58283.97138,1.2,67350.96816,1.2,43640.70095,1,49922.11453,1.2,53460.05064,1,61154.14398,1.2
2021-10-28T20:00:00+08:00,60960.62,61800,60857,61542.14,58840.26297,1.2,68107.45146,1.2,44057.00665,1,50482.76179,1.2,53970.02919,1,61840.93091,1.2
2021-10-28T23:00:00+08:00,61542.13,61561.56,60813.95,61133.87,58449.71189,1.2,67576.35343,1.2,43764.73432,1,50089.15277,1.2,53611.99273,1,61358.76404,1.2
2021-10-29T02:00:00+08:00,61133.87,62499,57820,61381.93,58687.00609,1.2,67899.04228,1.2,43942.31551,1,50328.30493,1.2,53829.53143,1,61651.7229,1.2
2021-10-29T05:00:00+08:00,61381.93,61399.99,60333,60575.89,57915.94822,1.2,66850.50514,1.2,43365.2876,1,49551.20983,1.2,53122.66659,1,60699.78966,1.2
2021-10-29T08:00:00+08:00,60575.9,62100,60174.81,61587.98,58884.11352,1.2,68167.08242,1.2,44089.82259,1,50526.95568,1.2,54010.22904,1,61895.06795,1.2
2021-10-29T11:00:00+08:00,61587.99,61831.82,60692.98,60989.09,58311.21534,1.2,67388.01636,1.2,43661.08921,1,49949.57182,1.2,53485.02646,1,61187.77886,1.2
2021-10-29T14:00:00+08:00,60989.09,61426.54,60350.44,60950.03,58273.85055,1.2,67337.20516,1.2,43633.12694,1,49911.91446,1.2,53450.77241,1,61141.649,1.2
2021-10-29T17:00:00+08:00,60950.03,61358.28,60499,60940.91,58265.12636,1.2,67325.34141,1.2,43626.59811,1,49903.12196,1.2,53442.77453,1,61130.87828,1.2
2021-10-29T20:00:00+08:00,60940.9,61529.6,60699.62,61236.64,58548.02167,1.2,67710.04178,1.2,43838.30531,1,50188.2323,1.2,53702.11791,1,61480.13541,1.2
2021-10-29T23:00:00+08:00,61236.63,62980,61188.2,62401.9,59662.70939,1.2,69225.87025,1.2,44672.49164,1,51311.64781,1.2,54724.00432,1,62856.30747,1.2
2021-10-30T02:00:00+08:00,62401.89,62718.87,61905.55,62367.52,59629.82148,1.2,69181.14703,1.2,44647.87968,1,51278.5024,1.2,54693.85444,1,62815.70469,1.2
2021-10-30T05:00:00+08:00,62367.51,62499.99,62037.8,62253.71,59520.95084,1.2,69033.09729,1.2,44566.40538,1,51168.77931,1.2,54594.04762,1,62681.29508,1.2
2021-10-30T08:00:00+08:00,62253.7,62359.25,61719.78,61872.96,59156.72539,1.2,68537.79865,1.2,44293.83407,1,50801.70204,1.2,54260.1451,1,62231.62933,1.2
2021-10-30T11:00:00+08:00,61872.95,61950.58,61272.15,61550.83,58848.57583,1.2,68118.75584,1.2,44063.22764,1,50491.13973,1.2,53977.64997,1,61851.1938,1.2
2021-10-30T14:00:00+08:00,61550.82,61890,61054.48,61332.9,58640.10399,1.2,67835.2616,1.2,43907.21592,1,50281.0356,1.2,53786.53408,1,61593.81847,1.2
2021-10-30T17:00:00+08:00,61332.9,61989.99,61220,61595.01,58890.83842,1.2,68176.2274,1.2,44094.85522,1,50533.73323,1.2,54016.39407,1,61903.37038,1.2
2021-10-30T20:00:00+08:00,61595.01,62253,60673,61178.18,58492.09884,1.2,67633.99409,1.2,43796.45496,1,50131.87159,1.2,53650.85083,1,61411.09415,1.2
2021-10-30T23:00:00+08:00,61178.19,61568.14,61074.51,61410.62,58714.45094,1.2,67936.36366,1.2,43962.85411,1,50355.96467,1.2,53854.69141,1,61685.60579,1.2
2021-10-31T02:00:00+08:00,61410.63,61960,61370.18,61642.11,58935.89428,1.2,68237.49743,1.2,44128.57317,1,50579.14187,1.2,54057.69888,1,61958.99548,1.2
2021-10-31T05:00:00+08:00,61642.1,61900,61175.01,61859.19,59143.553,1.2,68519.88595,1.2,44283.9764,1,50788.42653,1.2,54248.06936,1,62215.36696,1.2
2021-10-31T08:00:00+08:00,61859.19,62405.3,61620,61741.01,59030.50202,1.2,68366.1515,1.2,44199.3737,1,50674.49037,1.2,54144.43023,1,62075.79638,1.2
2021-10-31T11:00:00+08:00,61741,61883.01,61150.15,61273.38,58583.16716,1.2,67757.83501,1.2,43864.60674,1,50223.65296,1.2,53734.33742,1,61523.52535,1.2
2021-10-31T14:00:00+08:00,61273.38,61410.52,60525,60792.62,58123.27214,1.2,67132.43836,1.2,43520.44027,1,49760.15705,1.2,53312.73013,1,60955.74779,1.2
2021-10-31T17:00:00+08:00,60792.61,61087.04,60279.63,60467.81,57812.5589,1.2,66709.90928,1.2,43287.91529,1,49447.01098,1.2,53027.88475,1,60572.14718,1.2
2021-10-31T20:00:00+08:00,60467.81,60800.22,59945.36,60435.23,57781.39287,1.2,66667.52758,1.2,43264.59192,1,49415.60093,1.2,52999.3134,1,60533.6702,1.2
2021-10-31T23:00:00+08:00,60435.23,60906.79,60200,60614.43,57952.81559,1.2,66900.6399,1.2,43392.87761,1,49588.36586,1.2,53156.46463,1,60745.3054,1.2
2021-11-01T02:00:00+08:00,60614.43,61076.57,60384.11,60922.36,58247.38143,1.2,67301.21064,1.2,43613.31854,1,49885.23809,1.2,53426.50692,1,61108.97073,1.2
2021-11-01T05:00:00+08:00,60922.36,61620.06,60865.41,61299.8,58608.44053,1.2,67792.20347,1.2,43883.52029,1,50249.12422,1.2,53757.50671,1,61554.72737,1.2
2021-11-01T08:00:00+08:00,61299.81,61735.3,60000,60547,57888.31205,1.2,66812.92359,1.2,43344.60582,1,49523.35727,1.2,53097.33122,1,60665.67057,1.2
2021-11-01T11:00:00+08:00,60547.01,60857.94,59405,60618,57956.23065,1.2,66905.28394,1.2,43395.4333,1,49591.80766,1.2,53159.59538,1,60749.52157,1.2
2021-11-01T14:00:00+08:00,60618,62437.74,60284,61902.42,59184.90682,1.2,68576.12169,1.2,44314.92389,1,50830.10414,1.2,54285.98034,1,62266.42159,1.2
2021-11-01T17:00:00+08:00,61902.42,62436.87,61770,61807.99,59094.57508,1.2,68453.28243,1.2,44247.32335,1,50739.06512,1.2,54203.16901,1,62154.89976,1.2
2021-11-01T20:00:00+08:00,61808,62190,61300.01,61454.25,58756.1874,1.2,67993.11975,1.2,43994.08795,1,50398.02792,1.2,53892.95318,1,61737.13282,1.2
2021-11-01T23:00:00+08:00,61454.24,61611.28,60720,60765.26,58097.09957,1.2,67096.84711,1.2,43500.85379,1,49733.77955,1.2,53288.73651,1,60923.43563,1.2
2021-11-02T02:00:00+08:00,60765.26,61462.8,60322.67,60686.13,58021.40381,1.2,66993.91085,1.2,43444.20621,1,49657.49111,1.2,53219.34266,1,60829.9831,1.2
2021-11-02T05:00:00+08:00,60687.89,61192.54,60411,60911.11,58236.61968,1.2,67286.57608,1.2,43605.26489,1,49874.39208,1.2,53416.64112,1,61095.68448,1.2
2021-11-02T08:00:00+08:00,60911.12,61566,60624.68,60909.42,58235.00302,1.2,67284.37764,1.2,43604.05505,1,49872.76277,1.2,53415.15906,1,61093.68859,1.2
2021-11-02T11:00:00+08:00,60909.42,61788.69,60770.82,61754.24,59043.15783,1.2,68383.36174,1.2,44208.8448,1,50687.24528,1.2,54156.03241,1,62091.42101,1.2
2021-11-02T14:00:00+08:00,61754.25,61829.94,61356.45,61565.34,58862.45609,1.2,68137.63118,1.2,44073.61506,1,50505.12868,1.2,53990.37466,1,61868.33011,1.2
2021-11-02T17:00:00+08:00,61565.34,63597.8,61494.1,62913.3,60151.91463,1.2,69891.12494,1.2,45038.59267,1,51804.68344,1.2,55172.48167,1,63460.27087,1.2
2021-11-02T20:00:00+08:00,62913.3,63902,62881.46,63335.29,60555.59026,1.2,70440.07063,1.2,45340.68687,1,52211.51977,1.2,55542.55002,1,63958.64106,1.2
2021-11-02T23:00:00+08:00,63335.29,64270,63312.68,63448.67,60664.04957,1.2,70587.56101,1.2,45421.85334,1,52320.8283,1.2,55641.97974,1,64092.54284,1.2
2021-11-03T02:00:00+08:00,63448.66,63670.97,63040.02,63096.48,60327.14462,1.2,70129.41464,1.2,45169.72757,1,51981.28544,1.2,55333.1232,1,63676.60645,1.2
2021-11-03T05:00:00+08:00,63096.47,63242.47,62584.5,63219.99,60445.29428,1.2,70290.08263,1.2,45258.14591,1,52100.3602,1.2,55441.43653,1,63822.47176,1.2
2021-11-03T08:00:00+08:00,63220.57,63500,62722.4,63159.88,60387.79306,1.2,70211.88853,1.2,45215.11436,1,52042.40875,1.2,55388.72246,1,63751.48185,1.2
2021-11-03T11:00:00+08:00,63159.88,63240,62728,63038.04,60271.24091,1.2,70053.39297,1.2,45127.89154,1,51924.94402,1.2,55281.87366,1,63607.58881,1.2
2021-11-03T14:00:00+08:00,63038.04,63500,62770.67,62970.23,60206.37387,1.2,69965.18233,1.2,45079.34772,1,51859.56908,1.2,55222.407,1,63527.5052,1.2
2021-11-03T17:00:00+08:00,62970.23,63399,62872.94,63108.43,60338.57599,1.2,70144.9598,1.2,45178.28233,1,51992.80632,1.2,55343.60287,1,63690.7194,1.2
2021-11-03T20:00:00+08:00,63107.29,63133.99,61579.57,61961.08,59241.02098,1.2,68652.42955,1.2,44356.91741,1,50886.65766,1.2,54337.42281,1,62335.69905,1.2
2021-11-03T23:00:00+08:00,61961.07,62669.49,61713.62,62471,59728.81045,1.2,69315.75899,1.2,44721.95894,1,51378.26643,1.2,54784.60226,1,62937.91457,1.2
2021-11-04T02:00:00+08:00,62471.91,63333,60382.76,62724,59970.83025,1.2,69644.87404,1.2,44903.07658,1,51622.1812,1.2,55006.47314,1,63236.70757,1.2
2021-11-04T05:00:00+08:00,62719.88,63200,62555,62896.48,60135.82462,1.2,69869.24464,1.2,45026.55157,1,51788.46744,1.2,55157.7312,1,63440.40645,1.2
2021-11-04T08:00:00+08:00,62896.49,63086.31,62178,62541,59795.77245,1.2,69406.81849,1.2,44772.07054,1,51445.75273,1.2,54845.98946,1,63020.58457,1.2
2021-11-04T11:00:00+08:00,62540.99,62826.95,62260,62376.82,59638.71786,1.2,69193.24493,1.2,44654.53737,1,51287.46843,1.2,54702.01016,1,62826.68799,1.2
2021-11-04T14:00:00+08:00,62376.82,62645.63,61565,61610.77,58905.91443,1.2,68196.72879,1.2,44106.13749,1,50548.92729,1.2,54030.21496,1,61921.98294,1.2
2021-11-04T17:00:00+08:00,61610.76,61966.29,61230.66,61447.22,58749.4625,1.2,67983.97477,1.2,43989.05532,1,50391.25037,1.2,53886.78815,1,61728.83039,1.2
2021-11-04T20:00:00+08:00,61447.23,62370,61313.39,61757.95,59046.70682,1.2,68388.18789,1.2,44211.50071,1,50690.82205,1.2,54159.28593,1,62095.80252,1.2
2021-11-04T23:00:00+08:00,61757.96,61821.19,60738.65,60864.78,58192.3004,1.2,67226.3077,1.2,43572.09817,1,49829.72579,1.2,53376.01157,1,61040.96875,1.2
2021-11-05T02:00:00+08:00,60864.78,61530.27,60677.01,61319.54,58627.32381,1.2,67817.88225,1.2,43897.65176,1,50268.15536,1.2,53774.8179,1,61578.04031,1.2
2021-11-05T05:00:00+08:00,61319.54,61499.98,61000,61395.01,58699.51842,1.2,67916.0574,1.2,43951.67922,1,50340.91523,1.2,53841.00207,1,61667.17038,1.2
2021-11-05T08:00:00+08:00,61395.01,61930.85,60820,61624.99,58919.51728,1.2,68215.22688,1.2,44116.31731,1,50562.63665,1.2,54042.68533,1,61938.77676,1.2
2021-11-05T11:00:00+08:00,61624.99,62375,61624.99,62182.04,59452.39131,1.2,68939.86537,1.2,44515.09826,1,51099.68298,1.2,54531.1959,1,62596.65281,1.2
2021-11-05T14:00:00+08:00,62182.04,62595.72,61951.27,62189.83,59459.84323,1.2,68949.99899,1.2,44520.67496,1,51107.19324,1.2,54538.02741,1,62605.8528,1.2
2021-11-05T17:00:00+08:00,62189.83,62229.45,61191.28,61259.63,58570.01391,1.2,67739.94832,1.2,43854.76339,1,50210.39673,1.2,53722.27922,1,61507.2866,1.2
2021-11-05T20:00:00+08:00,61259.63,61928.37,61153.52,61256.39,58566.91452,1.2,67735.73357,1.2,43852.44394,1,50207.27307,1.2,53719.43787,1,61503.46016,1.2
2021-11-05T23:00:00+08:00,61256.39,61325,60730,60971.37,58294.26439,1.2,67364.9653,1.2,43648.40382,1,49932.48814,1.2,53469.48673,1,61166.85154,1.2
2021-11-06T02:00:00+08:00,60971.37,61431.29,60721,60930.26,58254.93857,1.2,67311.48736,1.2,43618.97399,1,49892.8544,1.2,53433.43491,1,61118.30063,1.2
2021-11-06T05:00:00+08:00,60930.27,61324.1,60800.57,60937.12,58261.50084,1.2,67320.41119,1.2,43623.88493,1,49899.46806,1.2,53439.45085,1,61126.40229,1.2
2021-11-06T08:00:00+08:00,60940.18,61277.77,60777,60969.74,58292.70513,1.2,67362.84492,1.2,43647.23693,1,49930.91667,1.2,53468.05729,1,61164.92651,1.2
2021-11-06T11:00:00+08:00,60969.74,61479,60926.87,61418.25,58721.7498,1.2,67946.28915,1.2,43968.31627,1,50363.32068,1.2,53861.38262,1,61694.61682,1.2
2021-11-06T14:00:00+08:00,61418.26,61560.49,60511.01,61014.07,58335.11121,1.2,67420.5116,1.2,43678.9719,1,49973.65478,1.2,53506.93292,1,61217.28024,1.2
2021-11-06T17:00:00+08:00,61014.07,61160.05,60081.21,60327.47,57678.30965,1.2,66527.34799,1.2,43187.44869,1,49311.71059,1.2,52904.81219,1,60406.40564,1.2
2021-11-06T20:00:00+08:00,60327.47,60744.66,60050,60600.31,57939.3084,1.2,66882.2719,1.2,43382.76939,1,49574.75291,1.2,53144.08195,1,60728.62968,1.2
2021-11-06T23:00:00+08:00,60600.31,60876.78,60400,60698.46,58033.19869,1.2,67009.95033,1.2,43453.03301,1,49669.37834,1.2,53230.15558,1,60844.54483,1.2
2021-11-07T02:00:00+08:00,60698.47,61417.12,60670.71,61146.27,58461.57373,1.2,67592.48397,1.2,43773.61123,1,50101.10748,1.2,53622.86704,1,61373.40844,1.2
2021-11-07T05:00:00+08:00,61146.27,61489.63,61138.89,61470.61,58771.83738,1.2,68014.40166,1.2,44005.79975,1,50413.80043,1.2,53907.30024,1,61756.45398,1.2
2021-11-07T08:00:00+08:00,61470.62,62328.06,61322.78,61912.99,59195.01808,1.2,68589.87168,1.2,44322.49074,1,50840.29457,1.2,54295.24981,1,62278.90476,1.2
2021-11-07T11:00:00+08:00,61912.99,62292.31,61904.89,61941.28,59222.0803,1.2,68626.67272,1.2,44342.74299,1,50867.56867,1.2,54320.05901,1,62312.31525,1.2
2021-11-07T14:00:00+08:00,61941.29,62070.57,61619,61685.41,58977.31506,1.2,68293.82424,1.2,44159.57077,1,50620.88697,1.2,54095.67125,1,62010.13278,1.2
2021-11-07T17:00:00+08:00,61685.41,62350,61468.48,61911.4,59193.49709,1.2,68587.80333,1.2,44321.3525,1,50838.76166,1.2,54293.85544,1,62277.02697,1.2
2021-11-07T20:00:00+08:00,61911.41,62137,61650,61781.47,59069.20605,1.2,68418.78389,1.2,44228.33821,1,50713.49745,1.2,54179.91203,1,62123.57964,1.2
2021-11-07T23:00:00+08:00,61781.47,62478,61700.77,62445.01,59703.94842,1.2,69281.9499,1.2,44703.35322,1,51353.20973,1.2,54761.81007,1,62907.22038,1.2
2021-11-08T02:00:00+08:00,62445.01,62800,62080.47,62653.99,59903.85868,1.2,69553.80153,1.2,44852.95783,1,51554.68526,1.2,54945.07717,1,63154.02576,1.2
2021-11-08T05:00:00+08:00,62654,63286.35,62643.86,63273.59,60496.56804,1.2,70359.80819,1.2,45296.51707,1,52152.03542,1.2,55488.44158,1,63885.77336,1.2
2021-11-08T08:00:00+08:00,63273.58,65639.08,63273.58,65078.12,62222.78144,1.2,72707.23104,1.2,46588.34401,1,53891.76475,1.2,57070.94221,1,66016.92329,1.2
2021-11-08T11:00:00+08:00,65078.11,65615.41,64966.27,65451.74,62580.18633,1.2,73193.25462,1.2,46855.8111,1,54251.96805,1.2,57398.59201,1,66458.16851,1.2
2021-11-08T14:00:00+08:00,65451.73,66342.58,65367.88,66232,63326.58305,1.2,74208.25584,1.2,47414.38362,1,55004.20892,1.2,58082.84882,1,67379.65557,1.2
2021-11-08T17:00:00+08:00,66232,66423,65702.43,66037.21,63140.24694,1.2,73954.86327,1.2,47274.93736,1,54816.41383,1.2,57912.02578,1,67149.60858,1.2
2021-11-08T20:00:00+08:00,66037.21,66160,65122,65326.06,62459.96085,1.2,73029.76379,1.2,46765.8393,1,54130.80122,1.2,57288.37567,1,66309.74043,1.2
2021-11-08T23:00:00+08:00,65328.01,66538.53,65261.13,65969.04,63075.03551,1.2,73866.18432,1.2,47226.13582,1,54750.69181,1.2,57852.24342,1,67069.09981,1.2
2021-11-09T02:00:00+08:00,65969.05,66168,65500,66036.89,63139.94082,1.2,73954.44699,1.2,47274.70828,1,54816.10532,1.2,57911.74515,1,67149.23066,1.2
2021-11-09T05:00:00+08:00,66036.88,67789,65939.85,67525.83,64564.26083,1.2,75891.33459,1.2,48340.61064,1,56251.57748,1.2,59217.48597,1,68907.6688,1.2
2021-11-09T08:00:00+08:00,67525.82,67815,67015.2,67613.98,64648.58512,1.2,76006.00452,1.2,48403.71547,1,56336.56202,1.2,59294.79,1,69011.77395,1.2
2021-11-09T11:00:00+08:00,67613.98,68524.25,67511.55,68097.41,65111.03426,1.2,76634.87444,1.2,48749.79333,1,56802.63205,1.2,59718.73877,1,69582.70478,1.2
2021-11-09T14:00:00+08:00,68097.42,68184.09,67627.14,68068.24,65083.13023,1.2,76596.92864,1.2,48728.91111,1,56774.50954,1.2,59693.15785,1,69548.25501,1.2
2021-11-09T17:00:00+08:00,68068.24,68238,67300,67594.98,64630.40972,1.2,75981.28837,1.2,48390.11375,1,56318.24431,1.2,59278.12776,1,68989.33495,1.2
2021-11-09T20:00:00+08:00,67594.98,68116.56,67132.45,67333.53,64380.30665,1.2,75641.18114,1.2,48202.94692,1,56066.18298,1.2,59048.84657,1,68680.5625,1.2
2021-11-09T23:00:00+08:00,67343.6,67526.98,66222.4,66810.21,63879.69874,1.2,74960.42032,1.2,47828.3126,1,55561.6554,1.2,58589.91586,1,68062.52158,1.2
2021-11-10T02:00:00+08:00,66810.22,67349,66307.23,67348.99,64395.09568,1.2,75661.29228,1.2,48214.01443,1,56081.08781,1.2,59062.40437,1,68698.82076,1.2
2021-11-10T05:00:00+08:00,67349,67800.27,66736.23,66947.66,64011.18341,1.2,75139.22215,1.2,47926.7103,1,55694.16957,1.2,58710.45401,1,68224.85003,1.2
2021-11-10T08:00:00+08:00,66947.67,67378.7,66763.56,66815.32,63884.58696,1.2,74967.06766,1.2,47831.97075,1,55566.5819,1.2,58594.39712,1,68068.55649,1.2
2021-11-10T11:00:00+08:00,66815.32,66815.32,66255.55,66342.74,63432.51693,1.2,74352.31197,1.2,47493.66018,1,55110.97224,1.2,58179.96337,1,67510.43951,1.2
2021-11-10T14:00:00+08:00,66342.74,66857.03,66233,66612.15,63690.23454,1.2,74702.77396,1.2,47686.52541,1,55370.70773,1.2,58416.22516,1,67828.61272,1.2
2021-11-10T17:00:00+08:00,66612.15,67099,66535.01,66546.8,63627.72073,1.2,74617.76342,1.2,47639.74265,1,55307.70445,1.2,58358.91583,1,67751.43437,1.2
2021-11-10T20:00:00+08:00,66546.81,69000,65888,68382.69,65383.9331,1.2,77005.98092,1.2,48954.01958,1,57077.66764,1.2,59968.91792,1,69919.62046,1.2
2021-11-10T23:00:00+08:00,68382.7,68775.51,68163.65,68633.69,65624.0397,1.2,77332.49427,1.2,49133.70546,1,57319.65423,1.2,60189.03488,1,70216.05146,1.2
2021-11-11T02:00:00+08:00,68635.12,68646.65,64885.98,65840.26,62951.84457,1.2,73698.66086,1.2,47133.94479,1,54626.5363,1.2,57739.30851,1,66917.01063,1.2
2021-11-11T05:00:00+08:00,65840.26,66200.01,62822.9,64882.43,62035.58439,1.2,72452.6677,1.2,46448.25345,1,53703.10198,1.2,56899.32991,1,65785.8134,1.2
2021-11-11T08:00:00+08:00,64882.42,65062.79,64100,64521.98,61690.77792,1.2,71983.77632,1.2,46190.21451,1,53355.59574,1.2,56583.22968,1,65360.12195,1.2
2021-11-11T11:00:00+08:00,64521.98,64900,64300,64677.77,61839.80663,1.2,72186.43574,1.2,46301.74145,1,53505.79132,1.2,56719.85128,1,65544.10994,1.2
2021-11-11T14:00:00+08:00,64677.76,65450,64492.35,65365.58,62497.76568,1.2,73081.17338,1.2,46794.13087,1,54168.90206,1.2,57323.03313,1,66356.41355,1.2
2021-11-11T17:00:00+08:00,65365.58,65600.07,64939.99,65255.88,62392.82666,1.2,72938.47013,1.2,46715.59884,1,54063.14139,1.2,57226.83062,1,66226.85785,1.2
2021-11-11T20:00:00+08:00,65255.87,65474.47,64402.49,65150.19,62291.7236,1.2,72800.9833,1.2,46639.93748,1,53961.24672,1.2,57134.14472,1,66102.03796,1.2
2021-11-11T23:00:00+08:00,65156.67,65350.22,64672.96,64925.32,62076.61296,1.2,72508.46116,1.2,46478.95755,1,53744.4518,1.2,56936.94272,1,65836.46649,1.2
2021-11-12T02:00:00+08:00,64925.32,65219.59,64573.99,64796.1,61953.00111,1.2,72340.36532,1.2,46386.45153,1,53619.87209,1.2,56823.62195,1,65683.85767,1.2
2021-11-12T05:00:00+08:00,64796.1,65309.13,64722.18,64774.26,61932.10897,1.2,72311.95476,1.2,46370.81671,1,53598.81636,1.2,56804.46915,1,65658.06463,1.2
2021-11-12T08:00:00+08:00,64774.25,65450.7,64052,65010.42,62158.01962,1.2,72619.16349,1.2,46539.87893,1,53826.49586,1.2,57011.57202,1,65936.96959,1.2
2021-11-12T11:00:00+08:00,65010.42,65075.79,64664.21,64676.39,61838.48652,1.2,72184.64057,1.2,46300.75354,1,53504.46087,1.2,56718.64107,1,65542.48016,1.2
2021-11-12T14:00:00+08:00,64676.39,64957.97,64200,64890.64,62043.43807,1.2,72463.34768,1.2,46454.13083,1,53711.01716,1.2,56906.52975,1,65795.50941,1.2
2021-11-12T17:00:00+08:00,64890.63,64897.13,63501,63753.19,60955.3534,1.2,70983.69585,1.2,45639.85312,1,52614.41299,1.2,55909.0316,1,64452.18096,1.2
2021-11-12T20:00:00+08:00,63753.19,64200,63244.24,63467.18,60681.75624,1.2,70611.63974,1.2,45435.10428,1,52338.6736,1.2,55658.21227,1,64114.40315,1.2
2021-11-12T23:00:00+08:00,63467.18,63614.39,62278,63578,60787.76665,1.2,70755.79994,1.2,45514.4381,1,52445.51406,1.2,55755.39698,1,64245.28157,1.2
2021-11-13T02:00:00+08:00,63578,64890,63520.79,64119.43,61305.69859,1.2,71460.11915,1.2,45902.03701,1,52967.50131,1.2,56230.20943,1,64884.7104,1.2
2021-11-13T05:00:00+08:00,64119.43,64502.79,63704.8,64122.23,61308.37707,1.2,71463.76153,1.2,45904.04148,1,52970.20076,1.2,56232.66492,1,64888.0172,1.2
2021-11-13T08:00:00+08:00,64122.22,64455,63576.1,63702.78,60907.1312,1.2,70918.12,1.2,45603.76561,1,52565.81321,1.2,55864.82405,1,64392.64675,1.2
2021-11-13T11:00:00+08:00,63702.78,63922.99,63510,63597.54,60806.45861,1.2,70781.21855,1.2,45528.4264,1,52464.35238,1.2,55772.53278,1,64268.35831,1.2
2021-11-13T14:00:00+08:00,63597.54,64123,63581.34,63807.29,61007.10546,1.2,71054.07183,1.2,45678.58223,1,52666.57025,1.2,55956.47514,1,64516.07306,1.2
2021-11-13T17:00:00+08:00,63807.28,63883.53,63360.22,63554.23,60765.02827,1.2,70724.87873,1.2,45497.42164,1,52422.59764,1.2,55734.55164,1,64217.2092,1.2
2021-11-13T20:00:00+08:00,63554.23,64843,63427.86,64725.78,61885.733,1.2,72248.88955,1.2,46336.11085,1,53552.07728,1.2,56761.95413,1,65600.80975,1.2
2021-11-13T23:00:00+08:00,64725.77,65000,64500,64659.02,61821.87038,1.2,72162.0448,1.2,46288.3187,1,53487.71463,1.2,56703.40828,1,65521.96619,1.2
2021-11-14T02:00:00+08:00,64659.03,64689.82,63829.01,64359.29,61535.14866,1.2,71772.14103,1.2,46073.74799,1,53198.74793,1.2,56440.55706,1,65167.98506,1.2
2021-11-14T05:00:00+08:00,64359.3,64550.5,64113,64380,61554.95985,1.2,71799.08164,1.2,46088.57386,1,53218.71424,1.2,56458.7189,1,65192.44357,1.2
2021-11-14T08:00:00+08:00,64380.01,65320,64380,64629.99,61794.10028,1.2,72124.28113,1.2,46267.5367,1,53459.7271,1.2,56677.95013,1,65487.68176,1.2
2021-11-14T11:00:00+08:00,64629.98,65046.52,64400,64898.4,62050.86129,1.2,72473.44228,1.2,46459.68606,1,53718.49849,1.2,56913.33496,1,65804.67397,1.2
2021-11-14T14:00:00+08:00,64898.39,65201.72,64056,64301.7,61480.05807,1.2,71697.22508,1.2,46032.52046,1,53143.22599,1.2,56390.05293,1,65099.97127,1.2
2021-11-14T17:00:00+08:00,64301.7,64500,64100,64445.07,61617.20581,1.2,71883.72795,1.2,46135.15618,1,53281.44757,1.2,56515.78268,1,65269.29124,1.2
2021-11-14T20:00:00+08:00,64445.07,64799,64148.27,64354.39,61530.46132,1.2,71765.76687,1.2,46070.24018,1,53194.02389,1.2,56436.25995,1,65162.19816,1.2
2021-11-14T23:00:00+08:00,64354.39,64354.39,63576.27,64192.28,61375.3869,1.2,71554.88607,1.2,45954.18887,1,53037.73526,1.2,56294.09597,1,64970.74625,1.2
2021-11-15T02:00:00+08:00,64188.62,64500,63830,64221.78,61403.6066,1.2,71593.26115,1.2,45975.30733,1,53066.17592,1.2,56319.96629,1,65005.58575,1.2
2021-11-15T05:00:00+08:00,64221.78,65550.51,64050,65519.1,62644.62291,1.2,73280.87987,1.2,46904.03277,1,54316.90916,1.2,57457.66403,1,66537.72067,1.2
2021-11-15T08:00:00+08:00,65519.11,66200,65519.1,65677.44,62796.09095,1.2,73486.85646,1.2,47017.38521,1,54469.56317,1.2,57596.52188,1,66724.72021,1.2
2021-11-15T11:00:00+08:00,65677.45,66000,65600,65696.49,62814.31418,1.2,73511.63765,1.2,47031.02273,1,54487.92908,1.2,57613.22797,1,66747.21826,1.2
2021-11-15T14:00:00+08:00,65696.5,65835,65244.47,65735.32,62851.45896,1.2,73562.14966,1.2,47058.82035,1,54525.3647,1.2,57647.28032,1,66793.07649,1.2
2021-11-15T17:00:00+08:00,65735.33,66401.82,65624.15,65733.06,62849.29705,1.2,73559.20974,1.2,47057.20246,1,54523.18585,1.2,57645.29839,1,66790.40743,1.2
2021-11-15T20:00:00+08:00,65734.45,65946.63,64770,64851,62005.51845,1.2,72411.78199,1.2,46425.75334,1,53672.80063,1.2,56871.76706,1,65748.69457,1.2
2021-11-15T23:00:00+08:00,64851,64899.4,63900,64036.99,61226.83648,1.2,71352.87708,1.2,45843.01986,1,52888.02173,1.2,56157.91285,1,64787.34876,1.2
2021-11-16T02:00:00+08:00,64037,64320.33,63624.54,63903.43,61099.07299,1.2,71179.13555,1.2,45747.40693,1,52759.25787,1.2,56040.78607,1,64629.6144,1.2
